"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"plint8";"H:";"UserDB";"300";"90.61";"30.20";"2E23907B";"Local Fixed Disk";"False";"False";"True";"0"
"plint8";"J:";"UserLog";"300";"267.21";"89.07";"D45568B2";"Local Fixed Disk";"False";"False";"True";"0"
"plint8";"N:";"ApplicationData";"1500";"166.02";"11.07";"6E835765";"Local Fixed Disk";"False";"False";"True";"0"
"plint9";"C:";"SYSTEM";"150";"32.2";"21.52";"804215B6";"Local Fixed Disk";"False";"False";"True";"0"
"plint9";"D:";"IBM";"52";"19.71";"38.33";"CCEA75FC";"Local Fixed Disk";"False";"False";"True";"0"
"plint9";"E:";"SQL System";"50";"47.14";"94.28";"B2F581DF";"Local Fixed Disk";"False";"False";"True";"0"
"plint9";"F:";"TempDB";"50";"40.9";"81.80";"AC0E6402";"Local Fixed Disk";"False";"False";"True";"0"
"plint9";"G:";"TempLog";"50";"48.9";"97.80";"7A247A8D";"Local Fixed Disk";"False";"False";"True";"0"
"plint9";"H:";"UserDB";"279";"60.06";"21.58";"C2497983";"Local Fixed Disk";"False";"False";"True";"0"
"plint9";"J:";"UserLog";"279";"76.23";"27.39";"EA5E3E6A";"Local Fixed Disk";"False";"False";"True";"0"
"plint9";"N:";"iScala35";"279";"219.19";"78.75";"BE751B3A";"Local Fixed Disk";"False";"False";"True";"0"
"rudnt12";"C:";"SYSTEM";"150";"86,63";"58,02";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,01"
"rudnt12";"D:";"Kyndryl";"15";"14,46";"96,53";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"rudnt12";"F:";"File server";"3684";"269,32";"7,31";"229CA5B8";"Local Fixed Disk";"False";"False";"True";"0"
"se01pnm01ir01wm";"C:";"SYSTEM";"500";"349.61";"69.97";"560E6756";"Local Fixed Disk";"False";"False";"True";"0.4"
"secnt75";"C:";"Windows";"150";"79,22";"53,03";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0,01"
"secnt75";"D:";"Kyndryl";"50";"11,36";"22,73";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"secnt75";"E:";"System";"50";"42,01";"84,05";"44E2D4AD";"Local Fixed Disk";"False";"False";"True";"0"
"secnt75";"F:";"TempDB";"30";"26,78";"89,33";"94421143";"Local Fixed Disk";"False";"False";"True";"0"
"secnt75";"G:";"TempLog";"10";"1,39";"13,93";"30F8B9C7";"Local Fixed Disk";"False";"False";"True";"0"
"secnt75";"H:";"UserDB";"300";"128,25";"42,75";"DA73CF04";"Local Fixed Disk";"False";"False";"True";"0"
"secnt75";"J:";"UserLog";"50";"46,68";"93,40";"EE182383";"Local Fixed Disk";"False";"False";"True";"0"
"secnt75";"N:";"HYDRA";"550";"191,35";"34,79";"00A18672";"Local Fixed Disk";"False";"False";"True";"0"
"secnt75";"O:";"Backup";"100";"17,53";"17,53";"B0E62E78";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns14";"C:";"Windows";"285";"57,8";"20,32";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns14";"D:";"DominoData";"2005";"1739,21";"86,75";"A8151525";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns14";"E:";"Translog";"250";"244,39";"97,76";"38693FDC";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns14";"G:";"DominoData2";"400";"390,97";"97,74";"FAB5B69F";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns14";"H:";"New Volume";"1536";"1182,39";"76,99";"42CA2E27";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns14";"I:";"New Volume";"500";"498,82";"99,77";"6EB2EB96";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns14";"J:";"IBM";"15";"13,44";"89,60";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns22";"C:";"Windows";"150";"78,51";"52,55";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns22";"D:";"Domino Data";"826";"639,93";"77,47";"187D8F67";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns22";"E:";"Translog";"50";"29,08";"58,16";"A49AD508";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns22";"G:";"New Volume";"1024";"396,07";"38,68";"50229631";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns22";"H:";"IBM";"15";"14,37";"95,80";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns22";"X:";"New Volume";"15";"14,84";"99,07";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns23";"C:";"Windows";"150";"48,52";"32,48";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns23";"D:";"Data New";"500";"380,95";"76,19";"F821866F";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns23";"T:";"Translog";"300";"261,5";"87,17";"D6FE57B3";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns28";"C:";"Windows";"150";"47.29";"31.65%";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0.02"
"sedlns28";"D:";"IBM";"2048";"1569.39";"76.63%";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns28";"G:";"New Volume";"1024";"1011.88";"98.82%";"4E35875C";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns28";"H:";"New Volume";"1024";"991.28";"96.80%";"EED95364";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns28";"I:";"New Volume";"1024";"655";"63.96%";"A2904E29";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns33";"C:";"Windows";"250";"132,08";"52,96";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns33";"D:";"DominoData";"2048";"907,67";"44,32";"CCEADD2C";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns33";"E:";"Translog";"250";"164,58";"65,83";"5802A62E";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns33";"G:";"DominoData2";"1612";"452,05";"28,04";"10313BCF";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns33";"H:";"New Volume";"1524";"1476,52";"96,89";"B44C2E32";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns33";"I:";"New Volume";"350";"261,32";"74,66";"CAB1C169";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns33";"X:";"IBM";"176";"175,85";"99,91";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns40";"C:";"Windows";"150";"41,72";"27,93";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0,01"
"sedlns40";"D:";"New Volume";"600";"248,5";"41,42";"F810153E";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns53";"C:";"Windows";"150";"56,99";"38,15";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns53";"D:";"DominoData";"790";"664,89";"84,16";"B07AA67A";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns53";"E:";"TransLog";"580";"374,62";"64,59";"9E765524";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns57";"C:";"Windows";"150";"53,37";"35,72";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns57";"D:";"DominoData";"2036";"978,16";"48,04";"40D92464";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns57";"E:";"Translog";"250";"76,56";"30,62";"E80FE200";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns57";"H:";"IBM";"15";"14,41";"96,07";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns57";"I:";"New Volume";"1724";"1228,96";"71,29";"98ACDDC4";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns70";"C:";"Windows";"150";"50,53";"33,82";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns70";"D:";"AppData";"280";"191,86";"68,52";"F0802223";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns70";"E:";"Domino Logs";"55";"50,77";"92,31";"C205C8B9";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns70";"F:";"IBM";"15";"14,95";"99,67";"CA324409";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns90";"C:";"Windows";"150";"51,19";"34,26";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0,03"
"sedlns90";"D:";"IBM";"15";"10,17";"67,80";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns90";"E:";"AppData";"65";"24,7";"38,00";"246371F1";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns90";"X:";"New Volume";"15";"14,84";"99,07";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns94";"C:";"Windows";"210";"32.55";"15.54%";"605C3EDC";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns94";"D:";"DominoData";"400";"54.46";"13.62%";"E4DC3A09";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns94";"E:";"Translog";"60";"43.34";"72.23%";"4C1539AE";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns94";"X:";"IBM";"15";"14.32";"95.47%";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns97";"C:";"Windows";"150";"47,96";"32,10";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns97";"D:";"IBM";"60";"12,13";"20,22";"F0802223";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns97";"E:";"AppData";"100";"53,12";"53,12";"F69795E6";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns98";"C:";"Windows";"150";"55,84";"37,38";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns98";"D:";"IBM";"100";"79,21";"79,21";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns98";"E:";"New Volume";"100";"96,59";"96,59";"0EE904E1";"Local Fixed Disk";"False";"False";"True";"0"
"sedlns98";"X:";"New Volume";"15";"14,84";"99,07";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1065";"C:";"Windows";"293";"92.73";"31.65%";"4EEE16CF";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1065";"D:";"Application";"1000";"735.04";"73.50%";"5229C090";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1065";"E:";"SAN";"1000";"132.6";"13.26%";"8499348D";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1065";"F:";"SAN2";"2033";"619.39";"30.47%";"F026A29E";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1065";"H:";"SAN3";"2048";"931.71";"45.49%";"B4BC616F";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1065";"I:";"Kyndryl";"50";"37.98";"75.96%";"0A71DE11";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1065";"J:";"New Volume";"600";"104.72";"17.45%";"B656CA8A";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1065";"L:";"SAN4";"4596";"1614.38";"35.13%";"3E243AAF";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"C:";"Windows";"300";"91.47";"30.49%";"DE5D0773";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"D:";"Applications";"1000";"658.42";"65.84%";"BC689595";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"I:";"Kyndryl";"50";"40.74";"81.48%";"44313CED";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"J:";"New Volume";"600";"99.13";"16.52%";"6482F9F1";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"Q:";"Quorum";"1";"0.43";"89.58%";"74D0FA86";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"W:";"File Share Witness";"100";"99.82";"99.84%";"00A0C900";"Local Fixed Disk";"False";"False";"True";"0"
"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"sednt1066";"C:";"Windows";"300";"91.46";"30.49%";"DE5D0773";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"D:";"Applications";"1000";"658.42";"65.84%";"BC689595";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"I:";"Kyndryl";"50";"40.74";"81.48%";"44313CED";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"J:";"New Volume";"600";"99.13";"16.52%";"6482F9F1";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"Q:";"Quorum";"1";"0.43";"89.58%";"74D0FA86";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"W:";"File Share Witness";"100";"99.82";"99.84%";"00A0C900";"Local Fixed Disk";"False";"False";"True";"0"
"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"sednt1066";"C:";"Windows";"300";"91.56";"30.52%";"DE5D0773";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"D:";"Applications";"1000";"658.42";"65.84%";"BC689595";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"I:";"Kyndryl";"50";"40.74";"81.48%";"44313CED";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"J:";"New Volume";"600";"99.1";"16.52%";"6482F9F1";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"Q:";"Quorum";"1";"0.43";"89.58%";"74D0FA86";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1066";"W:";"File Share Witness";"100";"99.82";"99.84%";"00A0C900";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1067";"C:";"Windows";"293";"138.82";"47.38%";"5454B598";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1067";"D:";"Application";"1000";"664.52";"66.45%";"F8EAAA50";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1067";"I:";"Kyndryl";"50";"38.62";"77.24%";"FC3FBB81";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1067";"J:";"New Volume";"600";"73.07";"12.18%";"6410FA34";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1068";"C:";"Windows";"300";"59.88";"19.96%";"3CCC14FE";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1068";"D:";"Applications";"1000";"774.82";"77.48%";"8250476C";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1068";"I:";"Kyndryl";"50";"45.71";"91.42%";"A0889AAF";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1068";"J:";"New Volume";"600";"107.56";"17.93%";"5E774D43";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1301";"C:";"OSDisk";"185";"49.48";"26.86%";"B4BA7B08";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1301";"D:";"New Volume";"300";"44.27";"14.76%";"B2D0D7D2";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1301";"E:";"New Volume";"150";"11.01";"7.34%";"96E736F1";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1357";"C:";"SYSTEM";"99";"31.5";"31.87%";"868D0F35";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1357";"D:";"IBM";"36";"8.53";"23.70%";"4045313A";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1357";"E:";"Teamcenter";"1116";"421.98";"37.83%";"5A060470";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1656";"C:";"SYSTEM";"150";"41.3";"27.68%";"560C428F";"Local Fixed Disk";"False";"False";"True";"0.01"
"sednt1656";"D:";"Application";"430";"48.22";"11.21%";"705C6C34";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1656";"I:";"IBM";"15";"9.88";"65.87%";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1656";"J:";"Application";"300";"252.05";"84.02%";"AE7C9957";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1657";"C:";"SYSTEM";"150";"51.23";"34.34%";"A6EA7BC8";"Local Fixed Disk";"False";"False";"True";"0.01"
"sednt1657";"D:";"Application";"430";"81.43";"18.94%";"06D4B69C";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1657";"E:";"Data";"2000";"287.69";"14.38%";"36559309";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1657";"F:";"New Volume";"2000";"262.06";"13.10%";"28DB6437";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1657";"H:";"New Volume";"12276";"258.28";"2.10%";"B4B16DB6";"Local Fixed Disk";"False";"False";"True";"0.71"
"sednt1657";"I:";"IBM";"15";"9.25";"61.67%";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1657";"J:";"Application";"300";"51.5";"17.17%";"56E9E915";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1711";"C:";"OSDisk";"120";"55.62";"46.66%";"1E23F703";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1711";"D:";"New Volume";"535";"110.39";"20.63%";"1A97DF0B";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1711";"J:";"Log";"15";"14.84";"98.93%";"CCFF2EF5";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1806";"C:";"System";"200";"76.56";"38.44%";"74FDA153";"Local Fixed Disk";"False";"False";"True";"0.02"
"sednt1806";"D:";"Application";"2500";"204.98";"8.20%";"94EDD86F";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1806";"E:";"IBM";"15";"4.1";"27.33%";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1806";"G:";"UserData";"3072";"1460.23";"47.54%";"5CD2FB1B";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1866";"C:";"OSDisk";"120";"70.18";"58.88%";"FE9EDC9D";"Local Fixed Disk";"False";"False";"True";"0"
"sednt1866";"D:";"New Volume";"40";"23.5";"58.75%";"1A4FC6FF";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2120";"C:";"OSDisk";"150";"31.42";"21.06%";"54D7ABED";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2120";"D:";"New Volume";"252";"37.86";"15.07%";"709DC923";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2120";"J:";"New Volume";"49";"29.95";"61.34%";"4E875F08";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2278";"C:";"SYSTEM";"150";"49.26";"32.96%";"F828847B";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2278";"D:";"AppData";"160";"60.84";"38.03%";"E0005849";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2278";"E:";"Eplandata_2";"50";"47.46";"94.92%";"4ABF6A53";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2278";"F:";"Eplandata_1";"100";"75.26";"75.26%";"2A58D4D9";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2278";"G:";"Data";"15";"14.48";"96.53%";"F6C4F620";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2278";"Y:";"AppData";"160";"60.84";"38.03%";"E0005849";"Local Fixed Disk";"False";;"True";"0"
"sednt2337";"C:";"System";"370";"87.78";"23.75";"E6032DCF";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2337";"D:";"IBM";"70";"24.87";"35.53";"58B510AE";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2337";"N:";"SCCMappl";"450";"424.26";"94.28";"92E3123A";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2337";"O:";"SCCMsourceData";"3945";"1369.27";"34.72";"9AF57460";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2337";"P:";"SCCMdistrPoint";"2304";"2260.23";"98.13";"86026116";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2337";"Q:";"CQI";"530";"128.96";"24.33";"F21895A3";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"C:";"SYSTEM";"190";"39,38";"20,77";"E6032DCF";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"D:";"IBM";"70";"19,46";"27,80";"58B510AE";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"E:";"SQLSystem";"30";"16,61";"55,37";"62173682";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"F:";"TempdbData";"360";"339,05";"94,18";"9E25290E";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"G:";"TempdbLog";"11";"9,92";"90,18";"AA33DA1D";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"H:";"UserdbData";"350";"93,9";"26,83";"16431EA1";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"J:";"UserdbLog";"250";"31,82";"12,73";"AE5C5FE4";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"N:";"SCCMappl";"450";"407,01";"90,45";"10703052";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"O:";"SCCMsourceData";"2000";"1608,03";"80,40";"0E8FC1CA";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2338";"P:";"SCCMdistrPoint";"2000";"973,42";"48,67";"70A0EE71";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2419";"C:";"SYSTEM";"200";"27.76";"13.91";"F6031581";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2419";"D:";"IBM";"40";"16.49";"41.23";"9480767F";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2419";"E:";"New Volume";"310";"41.8";"13.48";"C479C6E0";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2420";"C:";"SYSTEM";"90";"17.05";"18.94";"F6031581";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2420";"D:";"IBM";"50";"42.7";"85.40";"9480767F";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2420";"E:";"Application Data";"170";"140.83";"82.84";"E088298C";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2421";"C:";"SYSTEM";"160";"32.72";"20.51";"F6031581";"Local Fixed Disk";"False";"False";"True";"0.01"
"sednt2421";"D:";"IBM";"90";"71.38";"79.31";"9480767F";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2421";"E:";"SQLSystem";"41";"17.19";"42.48";"1672D7B6";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2421";"F:";"SQL TempDB";"40";"34.41";"86.03";"2E9D04FD";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2421";"G:";"SQL TempLog";"10";"9.66";"96.60";"02BA5634";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2421";"H:";"SQL UserDB";"1000";"218.38";"21.84";"B61BB128";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2421";"J:";"SQL UserLog";"90";"85.94";"95.49";"3A13D356";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2421";"N:";"SQL AppData";"30";"23.16";"77.20";"26FA5439";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2421";"O:";"MEC CFS/Tools";"500";"342.16";"68.43";"EA51F000";"Local Fixed Disk";"False";"True";"True";"0"
"sednt2430";"C:";"SYSTEM";"120";"78,93";"66,23";"D0DFB5AD";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2430";"D:";"IBM";"15";"3,94";"26,27";"1A63B41C";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2430";"E:";"AppData";"30";"16,96";"56,53";"EE2AE99C";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2444";"C:";"SYSTEM";"70";"28.72";"41.29";"F6031581";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2444";"D:";"IBM";"40";"18.02";"45.05";"9480767F";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2466";"C:";"System";"150";"35,89";"23,93";"74FDA153";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2466";"D:";"IBM";"50";"45,67";"91,34";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2466";"E:";"Application Data";"100";"98,68";"98,68";"9256DD8F";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2467";"C:";"";"220";"110,34";"50,18";"263F7E96";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2467";"D:";"New Volume";"80";"70,53";"88,16";"70D8B0C7";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2467";"E:";"AppData";"300";"274,7";"91,57";"188ADB97";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2468";"C:";"SYSTEM";"84";"21,38";"25,59";"D0DFB5AD";"Local Fixed Disk";"False";"False";"True";"0"
"sednt2468";"D:";"IBM";"50";"32,89";"65,78";"1A63B41C";"Local Fixed Disk";"False";"False";"True";"0"
